"V1","V2","V3","V4","V5","V6","V7","V8","V9","V10","V11","V12","V13","V14","V15","V16","V17","V18","V19","V20"
"976",1.03086936662237,1.16547970378073,1.25913474458165,1.10764705246882,1.08752542685355,1.49586769181311,1.71358427557317,1.23365898401944,1.25525866391777,1.28881843318177,1.49024881434005,1.6180829259395,1.00962573798931,1.29440331214212,1.14493390477082,1.64248978568318,1.19561157993747,1.74070679045496,1.25783253900949,1.26810704173262
"977",1.03448977426206,1.16895121422976,1.25496929503883,1.09726326352733,1.08847709793049,1.5017093571502,1.72161164976669,1.23969921879155,1.27051895820388,1.29421904687814,1.48366922903923,1.61576028946031,1.01902175065751,1.29926047799153,1.15141868551824,1.64701559454346,1.19532709744718,1.74441680675949,1.25930081355917,1.27935497651679
"978",1.04529233171716,1.17067830490348,1.24767401335058,1.09166066112563,1.08953068673712,1.5070951682841,1.72622334046646,1.24567959821335,1.27816599981603,1.29156186642116,1.47363106536441,1.60985063272812,1.03315182494307,1.31150938711335,1.16133333593514,1.66025605941092,1.19424578152629,1.74498434465544,1.26292582725447,1.2796066603953
"979",1.05227702500836,1.17195698969776,1.24139148631136,1.09702491094318,1.08923519354443,1.5089339690984,1.72373188452209,1.2483383835503,1.28013479701925,1.28351838940836,1.4642473684544,1.60427175316051,1.04262500647977,1.31854545749156,1.17129159758132,1.67249766675867,1.19420523503188,1.73861584929737,1.26616409321092,1.27548009042879
"980",1.05494427554652,1.17207238831656,1.24364990588969,1.10623632240388,1.08996134582966,1.49743317946907,1.72354080041646,1.24813234995625,1.27992599428591,1.29325036486894,1.46211320149523,1.60428898195462,1.04271199896844,1.3220103507404,1.17856455393586,1.6748587024828,1.19372895384261,1.73712925088047,1.27179695773696,1.28731349205964
"981",1.05058009709837,1.1682747364827,1.25438428876544,1.10959306491375,1.09995497223543,1.4757352586162,1.73759864489285,1.24484351928502,1.27987054808128,1.31081519746279,1.47054154774781,1.60421374609528,1.03581738803181,1.31615652324862,1.17848252268322,1.6625374216006,1.19719645826637,1.74296830727875,1.27268795163566,1.31958862963861
"982",1.03724264981205,1.16144057054135,1.28067782178007,1.11078222344779,1.10774656089011,1.44638379160283,1.75401301549094,1.23352265833485,1.27693966134019,1.34201992746944,1.48697588396142,1.60606792830485,1.02434162042247,1.30424360472661,1.17308366134593,1.64394534810298,1.20167164291956,1.74530801350225,1.27177861534462,1.34906085297702
"983",1.02776747361484,1.15720500356578,1.30255625676026,1.11278541892053,1.11955349447156,1.41771220663036,1.77186086685561,1.22201611436507,1.27220218257568,1.3788251550905,1.50002345080104,1.6066502993314,1.01294226394704,1.29376867791996,1.16195655763162,1.62548000594086,1.21098919957265,1.74917049123147,1.27152624491974,1.36755666745253
"984",1.02225494470815,1.15422872543312,1.31828964380043,1.11610298251228,1.13128070678539,1.39814013992307,1.78523360899909,1.20641504033856,1.26371400610419,1.40698128197384,1.50915920887391,1.60421163935343,1.00285933440254,1.28655144204964,1.15732594486712,1.61480578217295,1.21711370828092,1.75517475792907,1.27348027522186,1.38750682813831
"985",1.01747315040648,1.1521707273211,1.3257688751907,1.11800781025646,1.14757235907072,1.38441670911605,1.7935947955628,1.19427795633033,1.2559944241367,1.42765085273929,1.51565922506499,1.59927635328167,0.993947797670375,1.2839725036117,1.15474317304013,1.6101798339804,1.22125293821305,1.76070380646442,1.28090662410364,1.40857090772636
"986",1.01394427501268,1.15066122525688,1.32743716480042,1.11808710723119,1.15372001193423,1.3750448538142,1.79535776847575,1.18270620232367,1.24546431939599,1.44428080333061,1.51735866360629,1.59397785364879,0.985244021697584,1.28935179199053,1.15886101313776,1.61012284136058,1.22178366462115,1.76400508021065,1.28773854684348,1.41756110090372
"987",1.01735552299764,1.14998987721421,1.3233946939086,1.11989919852356,1.1553993000458,1.36917272544521,1.79522868516329,1.17875850623884,1.23889024532405,1.44975962500897,1.51198631555459,1.59284675760717,0.982418123051268,1.299814198978,1.16580098167369,1.61705130368925,1.21766481664791,1.76018239905225,1.28899353803502,1.42175147349398
"988",1.0271202396603,1.15055215139107,1.31582619672712,1.12957390092257,1.15684395862837,1.36751457012338,1.7932729274589,1.18022598520385,1.23588952452323,1.45036195884792,1.50098953147502,1.59427815206142,0.98380107094791,1.31361651425127,1.17116061292028,1.62521767374674,1.21007572766378,1.75424849245796,1.28590542939913,1.42228193497397
"989",1.03901015720148,1.15287991295341,1.30603158702623,1.14071229459691,1.15638302231007,1.36723974648962,1.79038314997918,1.18371752703673,1.23620803034508,1.4466987704968,1.48310221102534,1.59713970244239,0.988879232974616,1.3325961829947,1.1761027247578,1.63462020031845,1.20075298148875,1.74682755892485,1.27914598259735,1.41836281606246
"990",1.05645889230191,1.15416028994385,1.29376757837844,1.1561572122845,1.15283856116433,1.36782911402886,1.786792034064,1.1880415515343,1.23902015129357,1.43846381774513,1.46577930224425,1.60266473062759,0.999470194139724,1.34778333765334,1.17696082747137,1.63583379961678,1.18924247325062,1.7399289741582,1.26832640774166,1.41329366326508
"991",1.08005077288865,1.15388977386981,1.28073856369321,1.16964422780764,1.14928701393194,1.36918058265034,1.78470655616599,1.19466501519122,1.24106145127416,1.42624751324402,1.44661355081328,1.60214023146892,1.00929373002617,1.36212789213286,1.17660301592806,1.63609729102623,1.17383278878418,1.72746795464933,1.25718147430028,1.4095090785658
"992",1.09826819048038,1.15365760984305,1.26957268229897,1.17003863254851,1.15144971881103,1.36903089208481,1.79026137959868,1.19533942268328,1.24130457473287,1.42634158651185,1.42875697624181,1.60328689771822,1.01156413541346,1.3634120633901,1.18442686656878,1.63945460731565,1.15288656766749,1.71614863359149,1.25628155780018,1.40979012396621
"993",1.09516832508748,1.15319013200518,1.26778800585733,1.1611966600885,1.15760217224049,1.36871498918735,1.79540118690073,1.19073196240827,1.24066096285572,1.43641679756393,1.42089155902251,1.60295836085289,1.00955292194614,1.36107800328234,1.20482204825215,1.65600662578732,1.13620071852905,1.71213173222757,1.27432614993132,1.41440623759801
"994",1.08571637834977,1.15518790188002,1.26994479206429,1.15777181116881,1.16527516705777,1.37018023678313,1.79829916388989,1.19037719140388,1.23856412014543,1.46285166816315,1.41888772517296,1.60472901505891,1.0047482200925,1.35751558720257,1.22055068403856,1.67835646408035,1.12110108285315,1.71121473192746,1.31078118723207,1.41671041799935
"995",1.07419979050842,1.15617425736619,1.26775790176352,1.15067639514104,1.18117065908172,1.37307139612218,1.80178045257028,1.18787037191862,1.24148731456864,1.49794998809893,1.4143224794241,1.60888368885348,1.00272036865181,1.35402013400534,1.24450921066993,1.69604617556738,1.09978532439251,1.70919520745497,1.33772973190686,1.41672297292122
"996",1.07238456275181,1.15739237821514,1.25803573346505,1.14942417649514,1.19090224320983,1.37939608683186,1.80306138974529,1.18470370559225,1.24112796125615,1.52643553641758,1.40054981422422,1.61070299942832,1.00415780252271,1.35080589000453,1.26579306837481,1.71557220744331,1.0715987900116,1.69855108450231,1.34648459506381,1.42132204870611
"997",1.07504419103087,1.15623242441834,1.24772846119499,1.15095836048228,1.19885949616022,1.38865955296078,1.79688866186736,1.1819375960292,1.24085093014194,1.54954980804567,1.38520641962356,1.61018200172452,1.00631980642977,1.34977288969549,1.28534272963314,1.73057590542234,1.04570906794225,1.68702349026681,1.34537641042261,1.42544141494086
"998",1.08089312848523,1.15586217324854,1.2411517374445,1.14981558481175,1.20594931632154,1.39302555956246,1.79030404150394,1.1815931783925,1.23988059622586,1.56038945720197,1.36899059101378,1.60909706965782,1.00856112235722,1.35021459835135,1.29697584991071,1.74124508229742,1.02082443194824,1.67472995558726,1.33500875734881,1.42632441486642
"999",1.09112227949973,1.15750240336182,1.23395816818131,1.14971996121242,1.20530200283097,1.39401360604919,1.79048460217324,1.18240020268674,1.23884622128033,1.55632811655194,1.35172254107195,1.60489997323501,1.01570033290804,1.35041494115284,1.30342770804233,1.74617467115783,0.998444854737739,1.66465231790099,1.32219337983755,1.42581769879556
"1000",1.10411383028119,1.16095275688721,1.22995081928946,1.14939486743487,1.19997195521993,1.39325352113125,1.79076408976285,1.18480295519036,1.239956462286,1.54309900296514,1.34066642625278,1.59974404389117,1.02788098113065,1.34968903522142,1.30338259056314,1.7452101515797,0.986289697779828,1.65674529948798,1.30281436758917,1.42750093624855
"1001",1.12056894131708,1.16586478455162,1.23233693167928,1.14999473458352,1.19429601745072,1.39154600370057,1.79107358350942,1.18859027596629,1.24197882716474,1.52772678001206,1.32477828310661,1.59316626528268,1.04015259792114,1.34730235719355,1.29738539479609,1.74150639634471,0.980413118707812,1.65269405034192,1.28224040177613,1.43252944687158
"1002",1.12629294802977,1.17345048901208,1.24222250262245,1.14942908183927,1.18704537697985,1.38592965879284,1.79378747642028,1.18762427952285,1.24634654993106,1.51100775540227,1.31222885285202,1.58962724729013,1.04941639595084,1.3394588070511,1.28900055939904,1.73326702792641,0.978887139933943,1.65940680894807,1.26494371517358,1.43931474210379
"1003",1.12630772887441,1.18030623068184,1.26028159906813,1.15261842059485,1.18160883621598,1.37756287440419,1.79515314522409,1.18228935054558,1.2554395304793,1.49090489838283,1.31219292816348,1.59213888235797,1.05780887822497,1.32838212552627,1.28354187568235,1.72659760523023,0.983590040618313,1.6745708127697,1.25158926168778,1.44496610993608
"1004",1.12596640196704,1.18521711852041,1.26824274235899,1.15368271003958,1.18057678467182,1.37377984672086,1.79597214735662,1.17709924238585,1.25919644985367,1.48038688890201,1.29550769007536,1.59262774285497,1.06425398884307,1.32907031020475,1.28301446497606,1.72603621900238,0.977909350637325,1.67766343394282,1.25053982777112,1.4420695685223
"1005",1.12452123257106,1.18569645445205,1.25538132791733,1.15271624089778,1.18116420914653,1.37458751974579,1.7981692695374,1.18013764163166,1.26089784358212,1.48335310684551,1.27948162439708,1.59067406892464,1.06360312092208,1.33687468999005,1.27966989882803,1.72991995586737,0.970060986166647,1.66071765623934,1.25274884837256,1.42896718636396
"1006",1.12182777338249,1.18500514208889,1.24078725476168,1.15018147532343,1.18176717783343,1.37836512802587,1.8009331194106,1.18837907494364,1.25994227309076,1.48943018901766,1.26054416227018,1.58574145630216,1.0637441292523,1.35732306318806,1.278385236704,1.74175741951915,0.958167460060566,1.64045464379801,1.25970414539279,1.41140393546802
"1007",1.11988646000124,1.18514086846653,1.22250502435318,1.14769151018258,1.18202156601783,1.379246011891,1.79923338710803,1.19433643383981,1.25879161994574,1.49741567053891,1.23820507547275,1.57804772441494,1.06668641046301,1.37019920443303,1.2727583444401,1.7553865568864,0.949396839612481,1.61879749103993,1.26572452823996,1.38848057548437
"1008",1.11874280120695,1.18912186713501,1.21256330477084,1.14633879372696,1.18132377379823,1.37457889408017,1.8007565880039,1.19911522798918,1.26287216229276,1.50062323936373,1.21837378812936,1.57321197876119,1.07028386042141,1.37736151859955,1.26937373169787,1.7657668952111,0.94023310100184,1.60346239717311,1.27160678591325,1.36902277649741
"1009",1.12141584614925,1.19172919284566,1.21291748809217,1.14434874741905,1.18166936345717,1.36504715465052,1.80103681142368,1.20213315294087,1.26795662992744,1.49120230920587,1.20190739150292,1.56767174428335,1.07508122880641,1.38081855950945,1.26612058661062,1.77476551109914,0.936218393471965,1.59204670609525,1.27214814525478,1.35663340164965
"1010",1.12210712940867,1.19697940794594,1.21367079394376,1.14636607725537,1.18000626051365,1.35256090650776,1.8040419918244,1.20236577684179,1.27348410287428,1.48129593977803,1.193807469926,1.56614689099519,1.08071206216083,1.37949549448073,1.26259191120234,1.7793524806181,0.931583847797057,1.59000661593295,1.27204777270343,1.34909077003423
"1011",1.12185073159592,1.20373935373334,1.21828473264358,1.14976170081522,1.17975827893103,1.33723865241214,1.80437808657968,1.19958517227539,1.27427787388383,1.47258371653104,1.18918777036353,1.56549169416251,1.08106755809572,1.37397531611036,1.26585029734991,1.78119344636079,0.931118331558437,1.59615782540924,1.27176397232956,1.34826971988243
"1012",1.12031316904346,1.20783109905578,1.22646804959701,1.15055960301553,1.18025342077844,1.32581255645232,1.80250902964667,1.19383880032573,1.27462774780061,1.46617134370865,1.1879243386249,1.56687900690489,1.07705488868529,1.36985706466186,1.26874110572963,1.78230039569292,0.936114763176843,1.6070558135094,1.27217564642263,1.35105591988637
"1013",1.11724949524307,1.21365022147097,1.23502116392127,1.14997616375568,1.18051638872399,1.31953907644687,1.7991376703759,1.18782909905824,1.27287518532283,1.46996031932462,1.1888730839487,1.5674262610806,1.06310489231895,1.3670935482121,1.27187565267273,1.78083658667893,0.94826328479415,1.6234114625814,1.2747795459109,1.35663496519261
"1014",1.11219332994267,1.22422991429891,1.23937199275461,1.15092897497371,1.18663996124486,1.31934519475503,1.79301304344834,1.18355064176631,1.26806803561815,1.48080255282863,1.19117073842562,1.56752130929139,1.04561880018483,1.3675643010884,1.27534902731039,1.78169648957615,0.959768253422358,1.63494647886251,1.28145991617978,1.36558326682323
"1015",1.1094226103743,1.22645631883564,1.23979925040477,1.14227003164612,1.19184222823465,1.32577940644891,1.7913409245645,1.18686502155922,1.26481212019931,1.47751726917642,1.19439498239447,1.57231200479941,1.04113336008747,1.37115813445745,1.2821009505973,1.78412600331459,0.976425101900708,1.64414969956168,1.28930474008531,1.37026655681872
"1016",1.11981479177879,1.22647874698671,1.24116116742323,1.13696496747064,1.19199025490081,1.32901180416861,1.79232823057303,1.1882616230008,1.26678730487741,1.45776230745866,1.19335073953184,1.57269053203197,1.05736199097511,1.37454204962797,1.28067998703665,1.7814477402568,0.987221078707554,1.64449275498812,1.28887091655171,1.37017581598594
"1017",1.14996205653533,1.23251431933166,1.24294769327709,1.14131023378509,1.18665937303852,1.32540590893572,1.79217906497677,1.18701845348397,1.273509108027,1.42347794362607,1.19065589438475,1.57172749197048,1.08946329447334,1.37225364168838,1.28138124629076,1.77287990898315,0.990507552873671,1.6427637297873,1.28710442399066,1.37030087501472
"1018",1.19603971675343,1.24197598624504,1.24544730354032,1.14417437123871,1.18400262973781,1.3146874811049,1.79322078263878,1.17865014789621,1.28122002453979,1.37865491739586,1.18695637126787,1.56831384090971,1.11749956115844,1.36791544963267,1.2794349222587,1.76575685040606,0.981591688931941,1.6333814178526,1.28746335616893,1.371249036466
"1019",1.24145418522305,1.24603036579342,1.24315222228622,1.14871069892513,1.17592974222806,1.30247082975264,1.79401775516112,1.16641676209041,1.29374875180509,1.33209346390729,1.18318259400236,1.56576113988383,1.14721655625578,1.36247728399559,1.27669443424651,1.7538393460945,0.980242946018521,1.62776535554403,1.28563929826786,1.37037461943079
"1020",1.27856763803693,1.24520107267547,1.23888247703614,1.15044347892568,1.1700563309582,1.29421905154073,1.79399721981842,1.16014587687011,1.3081329809677,1.28666407417546,1.18092714805888,1.56399432624943,1.1647595173063,1.36033127222572,1.27714448284448,1.74157790169474,0.985732213452633,1.62331501741579,1.28454921049747,1.36975605132644
"1021",1.31396701353207,1.25041825757129,1.2383577091237,1.14916121715466,1.16319190960534,1.28192106698023,1.79371282413756,1.15385201099847,1.31671711966293,1.25684723049513,1.17761069952258,1.56378103524923,1.17372958560508,1.36047347793345,1.27943373313826,1.73705619421765,1.00092322528849,1.62236494483688,1.28104114359095,1.36938510520133
"1022",1.33583692090738,1.25539466188739,1.23582987312485,1.14798608121209,1.15790408196795,1.27483329395281,1.79206502954033,1.14913422581161,1.32261081761715,1.23931330460588,1.17508196794541,1.56371917260339,1.1825901277441,1.36198948852797,1.28160375114688,1.73494544607453,1.01876916253341,1.62223759233484,1.28110330279173,1.36906233339484
"1023",1.34960445195791,1.25642653237349,1.23469070891766,1.1435580474222,1.15829960851885,1.27898807920926,1.78947655273882,1.1488887610554,1.32202999904001,1.23301536297984,1.17440169449376,1.56320789643884,1.18632110191621,1.3684428728782,1.28226154687474,1.73443038586441,1.04109975027399,1.62244759478604,1.28105634081413,1.36842184218487
"1024",1.35175571955224,1.25461044332469,1.23545021733858,1.13918988490059,1.16111738622624,1.29029189792588,1.78424403262391,1.15338059339542,1.316499700518,1.23462644699039,1.17619269080885,1.56096503429163,1.18682924057965,1.3787294303064,1.28271101823435,1.73989254661464,1.0612477901815,1.62181038386229,1.28177760128351,1.36657050911578
"1025",1.34731592858809,1.25011726806613,1.2365539718554,1.13148439000373,1.16586389600058,1.3089144887636,1.78233616827236,1.16336338389977,1.3041992753897,1.24070543859551,1.18029230967201,1.55638853446948,1.18570256447402,1.39259823507555,1.28553567288503,1.7453164468614,1.07636615866039,1.61882750988896,1.283304310144,1.36247625255987
"1026",1.3399161575766,1.24056262479155,1.23561998417836,1.12732073070356,1.17379048511185,1.33307053448494,1.78224558571484,1.17357393701512,1.28945670397045,1.24860771049642,1.18514717396091,1.54697220008748,1.1845641778501,1.40908471822444,1.2906502861256,1.75375303012955,1.08122710084561,1.61314722622574,1.2895692646642,1.35223689732665
"1027",1.33345861781724,1.23253240834262,1.23293843376311,1.12872028664444,1.17745704069707,1.35051482338584,1.77778479953746,1.17831144897578,1.27908224153695,1.25558128048445,1.18782756727349,1.53923279266242,1.18518415297008,1.42552608484821,1.2957764363577,1.76252215928138,1.0795150181894,1.60974063000243,1.29405478846588,1.34825859718982
"1028",1.33238002407562,1.23286461099312,1.23314250033469,1.12006407777966,1.17937600154411,1.35525191256364,1.77563497560554,1.17723946441256,1.27375217203154,1.25582825076129,1.18858079574078,1.53837225827525,1.18504929653471,1.4336875896847,1.29373209008891,1.76896883334457,1.0789963118587,1.60921990488782,1.29702331395179,1.35444675688275
"1029",1.33250853561861,1.23915366700455,1.23328054698958,1.11226308129619,1.17823229179946,1.34883796246278,1.77521874820357,1.17706695689471,1.27350715829601,1.25835988219464,1.18637320584592,1.53874853062452,1.18551183577427,1.43110038111182,1.28660196698046,1.76886424905909,1.08253305315002,1.60765979138711,1.29478643393432,1.36958105702891
"1030",1.33769908645339,1.25377520194704,1.23602710256543,1.11147919013397,1.17336333264857,1.33134402388622,1.77393942413423,1.1843564801952,1.27430870433425,1.25496957688795,1.17978798337956,1.53909446791058,1.19080590629634,1.4194819884259,1.27460529374688,1.76740076540851,1.09196857928152,1.61348817062216,1.28813054433454,1.39038469417886
"1031",1.34261135875453,1.2766249788155,1.23754790700987,1.10676215357616,1.16676360775094,1.31247594233933,1.77277152345404,1.18378001480142,1.27536688471829,1.24590504026686,1.17750865869954,1.54048835940768,1.19234751604851,1.41357114559667,1.25757300705954,1.76435787844739,1.09752351270398,1.61531844914238,1.28141170485461,1.4126117236716
"1032",1.34675081602343,1.2957310292235,1.23666541486481,1.10565440029573,1.16175280545782,1.29357009534844,1.77195841217739,1.18402700745436,1.27028499953355,1.23808347003673,1.17736064042223,1.53935806834411,1.19312025702593,1.40812582839954,1.24651947210183,1.76303938148501,1.10174748186125,1.61693250700874,1.27566316946917,1.4273281083828
"1033",1.34775654846851,1.31204108133233,1.23237689634697,1.10317233232741,1.15780366249803,1.27731972266806,1.77216221796375,1.18334137564766,1.25742723865028,1.23265901814224,1.18046056511405,1.53698283992381,1.19345609819465,1.40211141347227,1.23888324118824,1.76289475502231,1.10751633578653,1.6180457877742,1.27203396991333,1.44049858235514
"1034",1.34667603740416,1.32151233451553,1.22437963310677,1.10117481517952,1.15341553456119,1.26800837179404,1.77443887010639,1.18137154617229,1.24204754860646,1.23102748213137,1.18534045388413,1.53581658270937,1.19260316506293,1.39695797788272,1.23422476643814,1.76454312213289,1.11184653256909,1.61837765928805,1.27019666296412,1.45128487645576
"1035",1.34276033339395,1.32137076796708,1.21150112946206,1.09920905364012,1.15392341498187,1.26747708637418,1.77568243190579,1.18300219597062,1.22633538591122,1.23127528759815,1.19320228184914,1.53687141071343,1.19311351629894,1.40103971872817,1.23388024758899,1.76935262963505,1.11214037399031,1.61718479459339,1.27056334992953,1.45558024444302
"1036",1.33706711182381,1.31834799770417,1.1951505905924,1.09918675513681,1.15681570009154,1.26998088167849,1.77962538167856,1.18291459185943,1.20717095376715,1.23118918112247,1.20265486871834,1.54223443537883,1.19233065800256,1.4095132279943,1.23428134336279,1.77324188017235,1.11009286828484,1.61476131660392,1.27502312015694,1.45595516174493
"1037",1.32800016730989,1.30699500672601,1.18415994031442,1.09892116136842,1.16341852505557,1.27848449074161,1.78638731736484,1.18259687180809,1.18937842503749,1.23050467077252,1.21151939124921,1.54935199285923,1.1910451719837,1.42105037942676,1.23481615536777,1.77626792268113,1.10561079000715,1.60857884976676,1.28380305035503,1.45327631272252
"1038",1.31670992785876,1.29623387313373,1.17153360945811,1.09814186344161,1.16915030991829,1.28509163453232,1.79244257578986,1.18422171981945,1.1731324597051,1.22519529858228,1.2247983830049,1.56241125914806,1.18683064953788,1.42269691475912,1.23396823518098,1.77112194604563,1.0986047288275,1.59919263434784,1.29214702926936,1.4528369132231
"1039",1.30519606591424,1.294579784608,1.15816193093977,1.09673894091447,1.16393713781307,1.28814010746018,1.79711860249924,1.18776375485455,1.15530947990373,1.21716132512154,1.2331835143244,1.56914385149099,1.18417626010943,1.42046650022723,1.23462710427414,1.75365279995484,1.09608733033594,1.59620933648841,1.29805173678449,1.45304130049502
"1040",1.29992821720152,1.29343287908746,1.14512900488708,1.09669078775807,1.1644233971722,1.2882296055746,1.79598542890552,1.18903173861155,1.15498335840901,1.215697109492,1.23437056564904,1.57293037641037,1.18417913526364,1.41897384698695,1.23480010958832,1.74676592802639,1.09614949144409,1.59466134508107,1.3009020144021,1.45195242540688
"1041",1.30078738724525,1.29255617541278,1.14144692938468,1.09691728036503,1.16434851824105,1.29052615932677,1.7954588219285,1.18920161083926,1.15387957480741,1.22099958611438,1.23496412148452,1.57125599974263,1.18492410891761,1.42670551545883,1.23303508774061,1.74945073288043,1.09302583268087,1.59638503611918,1.30064508243532,1.44661045900045
"1042",1.30263704607305,1.29410688375408,1.13876364526893,1.09843627384331,1.16591400534598,1.29534278529584,1.79573726093203,1.18914077220305,1.1555179250466,1.22770321898878,1.23501554460592,1.56590213549642,1.18413491007186,1.43737053575147,1.2329644441442,1.75486745900846,1.09989821846486,1.60516900259321,1.29992977623733,1.43830969343201
"1043",1.30280412068399,1.29785767253492,1.13483466126257,1.09716143065387,1.16654170201167,1.29614121844922,1.79624938577133,1.18770652243452,1.15762558162348,1.23650536509075,1.23754632910968,1.55941098600027,1.17590011673674,1.4509030050822,1.23638319921152,1.75670094846435,1.10983052564301,1.61212443314763,1.30015394651539,1.43383774147966
"1044",1.30206843066745,1.30267162155476,1.12846643607125,1.09658063016422,1.16647817005909,1.29679389236171,1.79908301905663,1.18291408820842,1.1608475929022,1.23770912623484,1.24213692066611,1.55374305299594,1.17231672913011,1.45427693723438,1.24021685060963,1.75417852412374,1.11540405459201,1.61658232337078,1.29975410412263,1.43195200446932
"1045",1.30046049191705,1.31018528390183,1.12289887402485,1.09529337974821,1.16622635949762,1.29837771881807,1.79953441387008,1.18005568723683,1.16048910261348,1.23660744331927,1.24472671150556,1.55225655046542,1.16544848842023,1.46165303764294,1.24221816792097,1.7434718875846,1.11840303641939,1.61928622637261,1.29992492970666,1.43299922796158
"1046",1.29994184381368,1.31868625391243,1.11815046554919,1.09401086728097,1.16533121521962,1.29644306461459,1.80118958581862,1.17760661857284,1.15999993782573,1.23522596081378,1.24405021723868,1.55209748509253,1.16309229726168,1.46319708293355,1.24361991192666,1.73264936973668,1.12001829722882,1.61846140501231,1.30228066125964,1.43543533301843
"1047",1.30109461853645,1.32291638039551,1.11898083597296,1.09295343346912,1.16275545460049,1.29661736717118,1.80218176928883,1.17702911437394,1.16006146308271,1.23364627383854,1.23876114378415,1.55403696997891,1.16437367003236,1.45833648224133,1.24371426016546,1.71476883114112,1.1211164874635,1.61106239181988,1.30459797454288,1.43588854860069
"1048",1.30548039235224,1.32380979432651,1.11976041407227,1.09483490424956,1.15787953919966,1.29611911982422,1.80219652000204,1.17697330791189,1.1618008395571,1.23303831215695,1.23346857845532,1.56047649757268,1.16989521360242,1.44951678822936,1.24329199562985,1.70062435075312,1.12111102877358,1.6008836350254,1.30845375664825,1.43565124529424
"1049",1.31602040932418,1.32201811898419,1.11915514858999,1.09888090525009,1.15370785674079,1.29583623105631,1.79952929409221,1.17461790968347,1.16495625340588,1.23250032619141,1.2235096069642,1.57095853827173,1.17942522905468,1.44133977897973,1.24431281508384,1.69399111723623,1.12063924990396,1.58715078801313,1.31202029588762,1.43486843316179
"1050",1.33337931900634,1.32229790391197,1.12438712888259,1.10575436786284,1.1515977003966,1.29340780679949,1.79773083397221,1.16734462143873,1.17503930425047,1.2344168270348,1.20543740120974,1.58177386930188,1.18923135668024,1.43086592481699,1.24492103667763,1.69339331897891,1.11860271418001,1.57532539570779,1.31448763533196,1.43510027257832
"1051",1.34965385815754,1.32480108890734,1.12634305922834,1.11351989008002,1.15148628434168,1.29480719876437,1.7941845422585,1.1607836519271,1.18558314517762,1.23772753706511,1.18948856761294,1.58220607545175,1.2061801242056,1.43164817675422,1.24423402125425,1.69891320901568,1.11705896116791,1.56231724603279,1.32276079704435,1.43640338629727
"1052",1.35499388655528,1.32451118327597,1.12232810522584,1.1177342450674,1.15098962885227,1.28992842245501,1.79351450943734,1.16115183889675,1.18866324011921,1.23838840763914,1.18351880116386,1.58372388685531,1.22031733344575,1.43014280152082,1.2441738172184,1.70021763139068,1.11725590243306,1.56054079879923,1.33017790457763,1.43707530426682
"1053",1.35065431842623,1.31434394612252,1.11439424288541,1.11859864894828,1.14358952255202,1.28538381071393,1.79306562849352,1.16604283820393,1.18581716567884,1.23465821736638,1.19177723453164,1.58319897410973,1.22318208242188,1.42159412024271,1.24675316253033,1.69878780801895,1.11644856577667,1.56235945906852,1.32933641280928,1.43653055281814
"1054",1.34079184897252,1.30302486861306,1.0944714602804,1.11522234697097,1.13506173451195,1.28305846059432,1.794716187965,1.17361576267459,1.17413203900521,1.22782731675773,1.20502550926888,1.5779012888318,1.22351917952366,1.41257836754431,1.25173125061747,1.69694421679884,1.11229233070168,1.56616882465337,1.32452370895815,1.43577300669853
"1055",1.33236216316607,1.28913411329706,1.08078739958039,1.11249155302081,1.13469646262382,1.27089452337293,1.79808767335513,1.1851969081416,1.16884476813404,1.2191179910182,1.21145180715702,1.57628520744484,1.22691596455614,1.40065956853281,1.26280927336022,1.69670689406421,1.11154642705746,1.57243509009463,1.32189932329919,1.43391932893138
"1056",1.32717469695796,1.27228236068622,1.06617168195115,1.11253064263431,1.13425514665435,1.25526606715329,1.79941373816923,1.1901746921585,1.16237829942447,1.21313726003627,1.21819390656695,1.57728702255075,1.23730306517921,1.38800550052895,1.27139575163506,1.69514766683421,1.11317427012385,1.57645842740209,1.32125414506947,1.43290507297836
"1057",1.32606700753032,1.26017453457587,1.05640744105105,1.11338031698524,1.13107009835697,1.23702031992761,1.80006456664087,1.1950357957809,1.16082629450297,1.20854818028036,1.22968978383321,1.5801578066765,1.25155703486168,1.37157249943966,1.27440222382678,1.69256531501674,1.11485698100298,1.58069391938073,1.32566487464433,1.4317392964124
"1058",1.32771693719456,1.25137704011229,1.04970622577663,1.11743439409892,1.12748492706864,1.21677971241149,1.8001695788617,1.19722266610244,1.16119694844146,1.207999574725,1.23307896688456,1.58282072046896,1.26855371744379,1.35752675138576,1.27510466013373,1.69020007373806,1.11545663718729,1.58197279797176,1.33111995668156,1.43128812894436
"1059",1.33117429066875,1.24899204770254,1.04654629170326,1.12007458379649,1.12578599601476,1.20431479267544,1.80015529112959,1.19385560437796,1.16717227842965,1.21141464774074,1.23288676068864,1.58537669113279,1.28469852988448,1.35065306167934,1.27292079480623,1.69009151825819,1.11519039587961,1.58186560428343,1.33601331640906,1.4326823988365
"1060",1.3350960926443,1.2507953184901,1.04611491201949,1.11991895914875,1.12604483758621,1.1952289146993,1.80334105732793,1.18155756376922,1.17407959319905,1.22025026059085,1.23244458868782,1.58758950801775,1.30314069785078,1.34773937278564,1.26944338470466,1.69064989128245,1.11411031903396,1.5822643952144,1.33713801754623,1.43515559635215
