"V1","V2","V3","V4","V5","V6","V7","V8","V9","V10","V11","V12","V13","V14","V15","V16","V17","V18","V19","V20"
"865",1.45353090549359,1.59466528785686,1.20437992089955,1.25711902846144,1.25584881808151,1.34493142334474,1.15714685423583,1.5596578411895,1.93503209060677,1.35251142608876,1.65469531386749,1.40110501341023,1.86708895160065,1.53743039398465,1.43525026386219,1.19896034292832,1.47452626882492,1.80273455623021,1.35187031417367,1.4679856727121
"866",1.45356049254272,1.5943118284066,1.1997064672181,1.26138530866276,1.25499069663879,1.34256294727145,1.15661654537533,1.55959411387885,1.93731780641966,1.3411229404978,1.6499727921407,1.39963723773331,1.86386417223544,1.53264862946818,1.434041963894,1.20077716439807,1.48052490545476,1.80271010937349,1.35616204609726,1.46787984953526
"867",1.45192164604199,1.59452029896175,1.19514624625044,1.26158830764338,1.2556153052807,1.34130550300691,1.15719871731858,1.55969925541183,1.94269494420911,1.33010904584109,1.64774404998521,1.39932669939785,1.85994965521448,1.52661428175384,1.43764415468055,1.20833927155259,1.48457486424852,1.80206260277556,1.35683477673458,1.46787005664284
"868",1.44781683452446,1.59851361868599,1.18944811191038,1.26165419476922,1.25742461356734,1.3411366329451,1.16385217762564,1.56037791707054,1.95065330376257,1.32228869544471,1.64922955739941,1.40080827719351,1.85455719957607,1.51591192857921,1.44409036907472,1.2213218985993,1.49228111172763,1.80285906494292,1.35158140853213,1.46774975770893
"869",1.44866351747497,1.60423771743774,1.18624851999594,1.26209695455583,1.25981420662509,1.34255872436978,1.17278854594257,1.56047704385135,1.95850549507527,1.31627211701562,1.65068086872731,1.40422921041521,1.8470494460312,1.50696275265088,1.45830028727181,1.23833908039021,1.49595392049301,1.8021351640731,1.34425160645311,1.46766289823056
"870",1.44813787801559,1.61496079989685,1.18524731647344,1.26358911918437,1.26188664390849,1.34158355912113,1.18374477838991,1.55908687411471,1.96908972972335,1.31147048816589,1.65691514905904,1.40770079854141,1.84390680179085,1.49980556791801,1.47057749696346,1.25689609896284,1.50284095710768,1.80287371903524,1.33734961401657,1.4680607253666
"871",1.44531381809357,1.62882509440237,1.18560822991846,1.26428886430793,1.26190074467808,1.34117642707523,1.19842444217263,1.55980021666496,1.97580844885646,1.31084968808207,1.65998128084438,1.40768128940936,1.83593778696525,1.49309457169589,1.47927648987595,1.27465633335482,1.51636262434378,1.80366832912776,1.33313403541099,1.4661474954704
"872",1.44587332132178,1.63285778737482,1.18549875532012,1.26472951577974,1.26744605742885,1.34128636751758,1.20571278837776,1.55937502955855,1.98650234440421,1.31902273286453,1.65998866219867,1.40720335563519,1.83076160821503,1.48979970816286,1.48030762554946,1.28659188188053,1.53357481196722,1.80342603680694,1.32980009744434,1.4661303517608
"873",1.44734815222823,1.62208851381374,1.18478403082885,1.26119495438684,1.28519532681787,1.34518192730864,1.20505561429457,1.55891264362283,1.9906723501997,1.31894455042324,1.65958994313493,1.40322863136294,1.832505080522,1.4895881751959,1.46870721861263,1.28785546288537,1.54864329247943,1.80320363583608,1.32950751528562,1.46607284608566
"874",1.44668547947551,1.596357857344,1.19171644447202,1.24937266844484,1.30691857402815,1.35201163474409,1.19933424842695,1.55549875129426,1.99177859709125,1.31663809624648,1.6602425688059,1.39969873026177,1.83909219737187,1.48988593993311,1.45287346307573,1.28010245520795,1.56597409863756,1.80356894265431,1.32958893325253,1.46220013366324
"875",1.4469273663124,1.56501775405677,1.20022428723848,1.23950030660518,1.33460871365466,1.36160965554533,1.19258291991661,1.5486981653505,1.99404524199095,1.31581472032705,1.65960915091297,1.3940352394767,1.84100579485773,1.48995090818438,1.43184544171563,1.27260269013732,1.58960635697717,1.80366567388207,1.32961258843994,1.45544222577384
"876",1.44749120240915,1.54260467848606,1.20742261779728,1.23204202551285,1.35485223357201,1.36706730025721,1.19494176966094,1.54434717432843,1.99579393387951,1.31702004360245,1.66264720468779,1.39191216650638,1.83892192443629,1.4896605621769,1.41780084947837,1.28026931020014,1.61945825001992,1.80554831583836,1.32828935300044,1.44856426041186
"877",1.45095919733678,1.52791599192399,1.21395829385223,1.2278602991086,1.37290317657553,1.36861502901833,1.20294878865515,1.54094772755026,1.99766999355489,1.32072648588085,1.66520552518917,1.38834370627122,1.82931985197044,1.48675384357615,1.40501470883919,1.29607211510352,1.65064719565105,1.80730966382182,1.32461337398444,1.44244439423855
"878",1.45588723910722,1.52458899266226,1.21673203748858,1.22626947865928,1.38378782967135,1.37060685852573,1.21818455080041,1.53946207305467,2.00128278849298,1.32631358173719,1.66538412005212,1.38627447765259,1.82116148255149,1.484164094364,1.39639719130126,1.31594198388846,1.67592308143265,1.80804777665203,1.32110237220352,1.44042445722057
"879",1.46543201508947,1.53054842724951,1.21671661794087,1.22630487886549,1.38925990619004,1.36970672734682,1.23582879551883,1.53972725752961,2.00433710244996,1.33328315837945,1.66579995845498,1.38713674304501,1.81218106914148,1.48438400581992,1.39556927875515,1.3379362820706,1.70105247339797,1.80722563493042,1.31863405886157,1.44100112609849
"880",1.48375571449562,1.54563812687305,1.21724655373307,1.23034777857045,1.39143310430022,1.36961148486479,1.25276952932622,1.54035057720542,2.00394651240136,1.3378285319095,1.66611028049887,1.38716219321246,1.80108030289312,1.48655713299453,1.39789765153139,1.35633334348378,1.71815050074158,1.80348752448953,1.31530749195988,1.4468908955344
"881",1.50421172845946,1.56691644964329,1.2202080302404,1.23812228362774,1.38886272608636,1.37191383776827,1.26880391319762,1.5400548412582,2.00339485453923,1.33550297449438,1.6651114140327,1.38676434785435,1.79210109804181,1.49918836015215,1.40316757904852,1.37518796023713,1.72932802366487,1.799133817225,1.31646160729206,1.45404764179149
"882",1.52818960566197,1.58515731835389,1.22485034010923,1.2454399649088,1.3802348180802,1.37549274315678,1.28251182804446,1.5400126539668,1.997503312078,1.32450601271822,1.66357165943667,1.38652872694234,1.78216514553154,1.51531237921508,1.40667019777894,1.38398850274049,1.73357057690079,1.79423905652203,1.3273887004945,1.4610309620987
"883",1.55782413468895,1.59429094289175,1.22886710932054,1.2520775881727,1.37047936831064,1.37787927569148,1.28634655661516,1.53738732294372,1.98443397999211,1.31306010554865,1.65987084045054,1.38410996017804,1.77490237109801,1.5312625408409,1.40553095197345,1.38098106139111,1.72184887259302,1.78748631462865,1.33741154840258,1.46898241763508
"884",1.58095791574007,1.59186712269521,1.22920887136942,1.25229982053616,1.36489751801421,1.377817976361,1.28852174847071,1.53497164676703,1.96911112923565,1.31327543359537,1.65616359084953,1.38396721945784,1.77503666125287,1.53495663423668,1.40649306919464,1.38489364717704,1.72779742638176,1.77819740582217,1.33474129719003,1.47360887048923
"885",1.5863745710336,1.58975570120831,1.22722752710672,1.24787346549734,1.36666554810368,1.37280487672087,1.28704372122988,1.53619865850742,1.96394069152744,1.32503209377644,1.66175211273241,1.38740598074867,1.77497367492217,1.5208825591014,1.41003019695458,1.39791598293355,1.74697625797457,1.76741869615869,1.32702453841506,1.47393084598272
"886",1.58547537740581,1.58477665811801,1.22576905547394,1.2310189126472,1.37365761604701,1.37082204892082,1.27899271057822,1.53883031896896,1.96960742865266,1.34753910501557,1.67539544935763,1.39288397029249,1.77383875765895,1.49771483457356,1.41036745345412,1.4153332961355,1.78274219731028,1.76091344971741,1.31971783826454,1.46876786343597
"887",1.58921705322236,1.57596164846752,1.22469773209565,1.2212713137796,1.383907949797,1.36564804172372,1.28141164336744,1.54113905644664,1.97280577841059,1.36766608779853,1.68633941590782,1.39731335662299,1.77396594832609,1.47613477650457,1.40757245629223,1.43596606738315,1.81467797966738,1.75004942847091,1.305710901518,1.46710732901869
"888",1.60473266550237,1.56694633499914,1.22461065205419,1.21296852072381,1.3898324845575,1.36163898181746,1.28621133521953,1.54560137532296,1.96455672404891,1.37725543569013,1.69420186094675,1.39783749760632,1.77480625754342,1.45802858190761,1.40586177401599,1.45547112528106,1.83763349357064,1.73448605855993,1.29824096516091,1.46796831640252
"889",1.62609979979783,1.56030763035189,1.22399370621397,1.20671272480953,1.39101510001269,1.35954035950235,1.29328215506269,1.54668061137899,1.95302039084439,1.37435314836093,1.69535110290467,1.39506326644852,1.77492552668831,1.44425426511512,1.40649486336729,1.46968452067615,1.85087918275325,1.71857154112814,1.29453443977373,1.472485929815
"890",1.64701064040084,1.5568989061229,1.22316938892323,1.20477558006828,1.3848800842156,1.3589735346253,1.29576488365617,1.5462511593789,1.94030162209098,1.36384275473491,1.68792940186555,1.39018773321451,1.77528897090175,1.44002215989213,1.40646998868557,1.47552188412471,1.85782352316421,1.70243300314004,1.29276763314174,1.47813565837902
"891",1.66675988558893,1.55549765336685,1.22346176498416,1.20565429592355,1.37093004050781,1.35912632421906,1.29843932701192,1.54255480169244,1.92446892977431,1.35083929338418,1.67401971614929,1.38890131085855,1.77693101439486,1.44795320374444,1.40650310178461,1.47740575987575,1.85744853326435,1.69012014688853,1.29256625019344,1.48734013189676
"892",1.68177647235061,1.55703677822204,1.22486802703902,1.21173012626297,1.35737918109227,1.35836728411917,1.29784162552984,1.53870476016073,1.9078742779849,1.33786913451661,1.66014180367086,1.3902055640137,1.78285263479948,1.46312086802663,1.40569978001578,1.47309884162233,1.85648379644351,1.68150860760839,1.29535116930254,1.49777137004756
"893",1.69756174503907,1.5614828716353,1.22712673256077,1.22117328822,1.34796863639944,1.35829515587133,1.2934056610396,1.5350537382366,1.89521408998416,1.32500852510398,1.64781429954109,1.39653813542566,1.79476768501975,1.48681247569331,1.40278527530571,1.46496995162328,1.85552628162358,1.67755326394425,1.3056814513477,1.5080856057261
"894",1.69951208129945,1.56094776449608,1.23024789543164,1.23224140501761,1.34377494307333,1.36062944604789,1.28549524146889,1.53728393140888,1.89116676712301,1.31521887971203,1.636529403163,1.40902994228389,1.81106529952613,1.51028804071738,1.39939031431485,1.4525905132761,1.85577172475341,1.68567602201602,1.31614969246428,1.51571017543577
"895",1.69431333304646,1.55858454509717,1.22847074922134,1.23834996225777,1.34713107923807,1.36182669915558,1.2800439654525,1.54124392796836,1.88707142259759,1.31624452466021,1.63265364178565,1.41732081767081,1.82538554681389,1.51997054076581,1.39696459089156,1.44345440719615,1.85676996040299,1.68413466615207,1.32937878801877,1.520545819057
"896",1.70540492389395,1.56566221736978,1.22989698914959,1.23760783245314,1.34616116518642,1.36193324089636,1.27894740385804,1.53979352700395,1.8562878389042,1.31427060447581,1.63560547178138,1.41041525907691,1.82526512401917,1.52066351112737,1.39426180722905,1.44376563648808,1.84688575699815,1.66103600169759,1.33116795187264,1.51411854832714
"897",1.72428186111941,1.57955812097807,1.22861512653756,1.23809743991781,1.34170884157418,1.36191158122331,1.28507933274674,1.5293176529659,1.8108959757908,1.31456102482246,1.63607558651897,1.38021458938077,1.81042902372011,1.51248261789422,1.39610497958517,1.46055326219809,1.82679472363097,1.62583496561682,1.32147580250883,1.49558044487636
"898",1.74986346451994,1.59813543440218,1.22536089771172,1.23353906985434,1.33351224589339,1.36002503937216,1.29796990480358,1.51780608564328,1.74881315742616,1.31051567724862,1.63138136147444,1.33909675737241,1.79477868141385,1.50121052294727,1.4016812113509,1.49848348707715,1.80096705435965,1.58413772130077,1.30013164789948,1.46388761762373
"899",1.77064771843601,1.61880821529189,1.22518327120263,1.22448708344462,1.32262559996204,1.35922694680505,1.31438404663888,1.50466182719485,1.68633187754313,1.30678121405688,1.62436043818977,1.29505812958421,1.77972744449228,1.48554759121631,1.40789767980225,1.54042135015993,1.7901736091786,1.54226438253872,1.28348235250095,1.42873795628162
"900",1.78763613137655,1.63485997122164,1.22531572971695,1.21967717147543,1.31995109738374,1.35940454820066,1.32431838746474,1.49450950482052,1.64146032288639,1.30451732439328,1.62304366315179,1.26569458288983,1.77190098717545,1.4752422450379,1.41023843758949,1.56809476470109,1.77960588175831,1.50526514763794,1.26680367013027,1.40171513965708
"901",1.80133983162008,1.64890931751083,1.22544033130813,1.21520906709975,1.31505067588443,1.3628824150637,1.33131164173228,1.49010080227999,1.59760755866901,1.2997374098824,1.62266164572967,1.24289800426941,1.77033950812939,1.46711838248121,1.40986159230035,1.58705146942433,1.7650914632169,1.47110115456813,1.25852398842208,1.38419836444991
"902",1.8073366468944,1.65525570288564,1.22534100641096,1.21362314751321,1.31107622519291,1.36570740280805,1.33494804202782,1.48253326817772,1.56390855803289,1.29663331237875,1.62452937447893,1.23545870062099,1.78287273235174,1.46474926981842,1.40519032665873,1.5965856921166,1.75174785298639,1.44628566646957,1.25712708244445,1.37214082916851
"903",1.80888607431161,1.65819910820131,1.22782803172345,1.21359492917207,1.31000368425299,1.3664841602018,1.33498917637262,1.47809756771374,1.54666376065462,1.29485068194599,1.6288982298762,1.23725499807511,1.80224381624009,1.46395706146557,1.39992630445204,1.59845203326011,1.74616212807112,1.43548895866518,1.26114563812138,1.36864792984797
"904",1.80683954455485,1.65857521178131,1.23376838988212,1.21202527737321,1.31221471411511,1.36614682685665,1.33611254541189,1.4791700815345,1.54232863859647,1.29455323799468,1.63499833453806,1.24168170098644,1.82854463203645,1.46518695168819,1.39749891320092,1.59256765302858,1.74464428759861,1.4413258826112,1.27224742638698,1.36794014041817
"905",1.79969742994966,1.65712052706807,1.24112154627237,1.20889828042323,1.32070694640217,1.36804555556424,1.33899597968736,1.48320053170921,1.54757053949932,1.29687488188373,1.6436221319563,1.24919376812747,1.86020800491167,1.47039581605484,1.39840266254829,1.58222522184785,1.74689590485439,1.45431297547795,1.29137592478103,1.37181276958849
"906",1.7892991932996,1.6561195475432,1.25031446379443,1.2049190840238,1.33080546500025,1.37075450456488,1.34454232969624,1.48900097161016,1.55869652942988,1.30335227187929,1.64791318195413,1.25178906961159,1.88867636855721,1.47567073591753,1.40341049666889,1.57653666676918,1.75134976370245,1.47112846080276,1.30942199044909,1.37707813166103
"907",1.77866483606051,1.65810592216897,1.25129365762388,1.19723423912056,1.33940016050743,1.370251790023,1.34975677820973,1.49647671288404,1.56988691891067,1.31287665427116,1.64890623975182,1.25201927027915,1.91750768512509,1.47688869815419,1.41091086336252,1.57653311465995,1.75341868320405,1.48583323471307,1.32250591078737,1.37917692363648
"908",1.77692240912786,1.65451604923976,1.25195047750215,1.19514083298785,1.34200763127125,1.37027329852525,1.34876246766487,1.49761606377282,1.57414396694271,1.31297995386267,1.64985857370737,1.25240121929713,1.9459178749256,1.47701119001379,1.41200440928361,1.56984796235027,1.7530952144396,1.48034329079448,1.3245022563017,1.37858360143307
"909",1.79040298512254,1.6436097322176,1.2463584082906,1.20778699047437,1.33527233169839,1.36045276032927,1.33697653865273,1.49342061245182,1.56295222281568,1.2944070405442,1.65125461615173,1.25369138807813,1.96574435924709,1.47444291136323,1.40645032663006,1.55273319605849,1.75053133452866,1.45313884299719,1.31841281224299,1.37933030776787
"910",1.80763444993252,1.62351883284278,1.24183979642287,1.2300592810119,1.31614437942289,1.35201392521341,1.31768594303794,1.48661339554902,1.54184103615076,1.2583988987028,1.65471518138552,1.25721376211327,1.97620378285476,1.46034140588812,1.39776671479536,1.52747549275856,1.74299669834252,1.41815859016743,1.30768379052712,1.37799053787068
"911",1.83058181253819,1.60003822893136,1.2348489400438,1.25216565301366,1.30240983563391,1.34414117983129,1.30435823320215,1.47505692630693,1.5145251318345,1.22412235665977,1.65679897568157,1.25083925691071,1.99125648202517,1.44512197806104,1.3901038496057,1.51029009909114,1.73365482407258,1.37896172123948,1.29058838991503,1.37512568907624
"912",1.84282059864432,1.58033761773798,1.23244470562033,1.26799749370107,1.29239830349329,1.33989357938381,1.29343687304582,1.47057527920327,1.4891031766232,1.20001506423617,1.65510326997897,1.24375517190787,2.0135566970228,1.43154607338479,1.38750251719404,1.49511024952282,1.72651601413273,1.34773431543445,1.27686447994532,1.37488583071212
"913",1.84795194378314,1.56505529672399,1.22968450304074,1.27271043558946,1.27924377714686,1.33593503815046,1.27852845509565,1.46973555235592,1.48414957181174,1.18215550922238,1.65318897764221,1.24199186343919,2.03535014767146,1.42211223935471,1.38634308857539,1.48022805676041,1.72171936883794,1.32383745595497,1.26351101083853,1.37278543906306
"914",1.84794780460332,1.55447095746775,1.22767116406086,1.27200068131888,1.27319070480379,1.33409901178227,1.27003046891829,1.47337777503024,1.4872137068748,1.17329062022194,1.65363051305707,1.2403683255802,2.05542039555101,1.41269233784354,1.38674418596454,1.4757272838073,1.72243180315207,1.30357261515621,1.25531439560019,1.36840440830797
"915",1.84080739045005,1.55063662647744,1.22750570783893,1.26741719274095,1.27733779096777,1.33373037955696,1.26978057644128,1.48094390596746,1.49523541887545,1.1805035800071,1.6583923522419,1.2400617734259,2.07761664493042,1.41105494133454,1.38886475636534,1.47450662105473,1.72667935641736,1.29105389413424,1.25202338450256,1.36726795816801
"916",1.82812302841069,1.55085716936458,1.22895756314772,1.25841753884693,1.28378788247897,1.33350808703576,1.27461707197532,1.49309421512561,1.51058345654111,1.19559727098595,1.66627129068504,1.24131333600255,2.09419844928294,1.41159440984967,1.39157727236505,1.47706598041751,1.73203634482181,1.28877937139549,1.25531590485107,1.36794674502386
"917",1.81313951097583,1.55525463956002,1.23327939303499,1.24896445137556,1.29823793767329,1.33204503711294,1.28585560463701,1.5060533453213,1.52421303817306,1.21336177791927,1.67591275480078,1.24276882477372,2.11178975845262,1.41343413976229,1.39609380018106,1.48597467779692,1.74042054941876,1.2969947942708,1.26148470381377,1.37151110136157
"918",1.79792084663195,1.56110572252532,1.23814873141351,1.24575730746536,1.31145270208196,1.3317115384033,1.29770984521423,1.51859444109852,1.53641532242029,1.23063308947396,1.68823500923873,1.24621263387986,2.12737666661132,1.41661862312222,1.39747102338077,1.49697897603677,1.75178740522369,1.30574087333826,1.26693770689921,1.37568626607434
"919",1.78573441799007,1.56540065054696,1.24396509633326,1.25025304407955,1.3161909955585,1.33168723316665,1.30822719883444,1.53282633316496,1.54156116564199,1.24553728422387,1.70489366002558,1.25545036141348,2.12793527212607,1.41949084806318,1.39713750133637,1.51387260709695,1.7637654578585,1.30635792634691,1.27084378854391,1.37665863020523
"920",1.78006162619193,1.56395533510442,1.24462265102543,1.25022847563652,1.31496407352819,1.33109700411055,1.30988765598718,1.54918979724501,1.53720868399044,1.25142765201174,1.71377041903261,1.25675620020803,2.1387865370031,1.41906243832818,1.39906515665039,1.52279052461399,1.77330098416396,1.3034223239906,1.27121064641997,1.37470865423344
"921",1.7801325206155,1.56012942393635,1.23561460840687,1.24635657142559,1.31066859256185,1.3255316472907,1.30621441265329,1.56927454304018,1.52877115249642,1.24779909272252,1.70161824164189,1.2466036212957,2.15883116838785,1.41546431322107,1.41013145650848,1.52261372028375,1.77870579385845,1.30660044585831,1.27153920873332,1.37599001749352
"922",1.77959925734249,1.55059897083197,1.22713897350225,1.23888630541392,1.2988788193099,1.30887358823122,1.29874893341202,1.5936441806596,1.52176590148689,1.23445776168182,1.67773249988511,1.23521324708339,2.18927339329072,1.41101847563862,1.40855029081736,1.51358935768086,1.7791956071666,1.30292701237045,1.27085907456591,1.37974335118613
"923",1.77958974611855,1.53968451842281,1.20755109536914,1.23416311303595,1.28477822505909,1.29674365352865,1.2944566348117,1.61584997033587,1.50589203899692,1.21935827315848,1.66066337063365,1.21808748161714,2.21040824059605,1.40729991773862,1.41907634728697,1.50226910102794,1.78344703042321,1.29700141409007,1.27212167491327,1.38472114490149
"924",1.77995817037458,1.53017729003203,1.19023929614684,1.23313502883055,1.27476517819331,1.28192353373576,1.29311593232203,1.63587418765751,1.4969393792184,1.21067598149969,1.64319556357133,1.20121874795141,2.22691273510181,1.40193537248671,1.43114744862948,1.50089007324997,1.7960745043593,1.29076959197278,1.27140926104153,1.38455251572701
"925",1.78064184874771,1.5238973131267,1.17544841799918,1.23263883462558,1.2703938256148,1.2690438201658,1.29668406940027,1.656252753126,1.49343841347673,1.20694509617594,1.63666811549552,1.18864191227488,2.24161968934987,1.39687766662935,1.44876672529016,1.5073421485417,1.81255705971499,1.29421292213547,1.26914372528614,1.38214601300138
"926",1.78177675772702,1.5198150962684,1.16841784298985,1.2301385666394,1.2722739304499,1.25906228081731,1.30158847111506,1.67380254379223,1.49038803957693,1.21189733767305,1.63968894420179,1.1834943570032,2.24978841912898,1.39420895349768,1.45335514920747,1.52212028681318,1.83106886422618,1.29823377008993,1.2691723593752,1.3795941361273
"927",1.78389597747228,1.52002022628862,1.1644260649132,1.2301777802496,1.27696278066551,1.25554123831546,1.30644282791849,1.69452517669934,1.48827712302299,1.21898741381716,1.64529555352651,1.18553841165587,2.25292351897818,1.39513481671301,1.45724615593313,1.5405861005369,1.84650480345152,1.2994064370416,1.270176540783,1.37818166312011
"928",1.78694642999742,1.52388775305447,1.16925028529909,1.23334147058873,1.28466204655011,1.25422360033255,1.30981384210197,1.71111977882719,1.48822436091035,1.22995011448615,1.65605463116334,1.1912122962735,2.2529294287902,1.39796439201443,1.45995406142103,1.55734238519872,1.86077153645335,1.29957397968321,1.27260885628866,1.37865574074054
"929",1.78998634223937,1.5324707672746,1.17846357801881,1.24031466380501,1.29404206016173,1.25588214413911,1.31543008208906,1.72477070378555,1.48825493646809,1.24137449228777,1.67203831995212,1.1992985225381,2.25290774556715,1.40399940451383,1.4582404141144,1.57541098546249,1.87775178865469,1.29915823085928,1.27851817082771,1.3780586243218
"930",1.80349620927205,1.54314974223353,1.19046782489385,1.25035743104965,1.30101828910041,1.25983416940116,1.3182872902859,1.74934627653821,1.4884354805161,1.24212519572643,1.68940725969656,1.21037805500358,2.25140160110264,1.41030400697961,1.45479440162623,1.59334028323285,1.88134963026752,1.29746992882831,1.28718701319676,1.37646293094649
"931",1.81997594641056,1.55517095278963,1.20326194436668,1.2619462142677,1.30239429828807,1.26521129339011,1.31247901970709,1.76971041273154,1.48894473906288,1.23817674628894,1.70231043862645,1.21868832320311,2.24999172999979,1.42029083554869,1.45126973288745,1.60028836601001,1.88326268976785,1.29522148660826,1.29237712204116,1.37340398526818
"932",1.82917476824193,1.56584272384168,1.20771336106513,1.26417159346992,1.29942884134162,1.26535616442592,1.30619706778611,1.76889021377231,1.48827404265597,1.24439747853288,1.70521926743719,1.21901704122857,2.25503148576016,1.42223989342175,1.45277379714788,1.60082622563652,1.89115262088336,1.29729958241451,1.29668345764921,1.37382369124357
"933",1.82132450283176,1.56917921550216,1.19925205734879,1.25771086454769,1.29965074034941,1.26371242801331,1.30611388434497,1.74884095972431,1.48685401563405,1.26490400300673,1.70168627235388,1.21879532962114,2.26250778438958,1.41222322204221,1.460391371827,1.59905052801323,1.89347485109754,1.30625524160737,1.29736942274156,1.3737278228742
"934",1.80144712913404,1.56977241189902,1.17957704423138,1.24316545138678,1.3009010519144,1.25726993306579,1.30855801918029,1.7166573106042,1.48186268557142,1.27815411826279,1.69268757674238,1.22405485000512,2.26829938019414,1.39047087633707,1.47530162277214,1.59482126554626,1.90194501145505,1.31534420484276,1.29805502502876,1.37275546025235
"935",1.77952606538098,1.56902160877565,1.15475498390658,1.22476867300738,1.29986881876631,1.2507349044795,1.3149330231522,1.69541544838647,1.47528689174862,1.28766034710552,1.67837892574746,1.22518842843598,2.28050604013274,1.36384738025489,1.49639105749201,1.59320552547207,1.90372743087986,1.32845956707649,1.29820424513444,1.37291186532803
"936",1.77260077168672,1.57604529429825,1.13420756348217,1.21174246607993,1.30021332827814,1.24537874444684,1.30917687113951,1.67513841407774,1.47272527591271,1.29447888621152,1.66884898155437,1.22819573527477,2.29238899654041,1.34620264004255,1.51319434883772,1.59197198371369,1.88936941187542,1.33867139653771,1.30538456951838,1.37195070877068
"937",1.77239161989005,1.58696552114228,1.12447457001171,1.20296581914945,1.30138980224069,1.24271624024849,1.29632956529819,1.65964309125236,1.47005063999114,1.30061943520039,1.66380087185397,1.23344808052251,2.29866502016576,1.33227551768158,1.52430765935258,1.59164190870778,1.88102640845006,1.34443635870974,1.31681584558247,1.36914070268461
"938",1.78115051541673,1.60072085870553,1.12321580443033,1.19948996486805,1.30477744442328,1.24195408077676,1.2840819386796,1.65389458708065,1.46940647993391,1.30363891354852,1.66233168194248,1.23512070122285,2.30027704077095,1.32577200107434,1.53138762788824,1.59167315790904,1.8769903202334,1.34590887968728,1.32813723200208,1.3653963800655
"939",1.79514584491945,1.61314679493052,1.12508427000846,1.19982000780366,1.30698036411146,1.24475350935653,1.26636684344146,1.65639646728058,1.46944555771426,1.30555120844661,1.66290606384451,1.23528025668479,2.30139754468499,1.32600209663816,1.52914369428984,1.5911765327216,1.87317787268153,1.3434551471175,1.33776780625092,1.36115179146226
"940",1.81040165853397,1.62049392645188,1.13234177726209,1.20564787023383,1.3097319099348,1.24956036939096,1.25174811460061,1.66136646695005,1.46894826398511,1.3056066287452,1.66512054186551,1.23428460892941,2.30117458489444,1.33152892443083,1.52079693693741,1.58989644922089,1.87264080798297,1.34038086604993,1.34705321129255,1.35955645001029
"941",1.82652094636646,1.62517528068837,1.14411311912292,1.21884309901594,1.31471317411549,1.25665655548478,1.24189188479694,1.66178865428292,1.46891701892104,1.30571228041488,1.66812568048466,1.23141741885031,2.29821815089316,1.34260195976661,1.50932920564888,1.58785469644881,1.87269437824711,1.33946781336585,1.35108456170582,1.35746282654498
"942",1.83712444531731,1.62533884894529,1.15613919763948,1.22951093135153,1.31736730313526,1.26708117848733,1.23663874185674,1.66137495986758,1.46946201336188,1.30479037323646,1.66824042480832,1.2261744442233,2.29837102454593,1.35715059364245,1.49516941253485,1.5848000242499,1.87296298853836,1.34122275130818,1.35367871775647,1.36126358261767
"943",1.84897327878266,1.61566560290974,1.1590956634797,1.23599387948808,1.31021355721378,1.27920301115017,1.24325036980226,1.66239015764389,1.46923037741325,1.30356313367698,1.66815138054835,1.21944294788551,2.29996412474761,1.36825541895821,1.48318924904931,1.58117605126258,1.87371410246706,1.34381202168768,1.35362947955394,1.36302394115268
"944",1.84737755067802,1.60951258841707,1.15905355361412,1.23570944486036,1.30732117900693,1.2909096894485,1.24232193845019,1.67122398341737,1.46892501573212,1.3036268432543,1.66816305778439,1.21849781855463,2.29964437362169,1.36755973610257,1.4800465587091,1.58142109731421,1.87331689599123,1.34728424226069,1.35611472080495,1.36219775478233
"945",1.83681696766864,1.61737211929609,1.15815724666968,1.2325158494143,1.31071283946201,1.29517491895709,1.23450455673628,1.68399671545461,1.46810271486737,1.30533383426751,1.66837631733413,1.22863677256672,2.30033531588161,1.35963247358359,1.48147509501355,1.58364702258418,1.86937062885574,1.34643166381368,1.36171953699498,1.36235734460138
"946",1.81782868669258,1.63092303748884,1.1559488426221,1.22316174062663,1.31465232700952,1.29722248769738,1.21878596897391,1.70617066719501,1.46532203017559,1.31337124838172,1.66883311711174,1.24980936828671,2.30688740257977,1.34195364574006,1.48349331870458,1.58812047010736,1.86500473788004,1.34393152634026,1.36826003962372,1.36161174778064
"947",1.79290136344286,1.64232942880469,1.15408949594376,1.21888535030894,1.31855580084503,1.30375755754234,1.19989966284263,1.72456913564375,1.46208219618856,1.31910502672176,1.67190512279941,1.272837298965,2.3118593864195,1.32444425927841,1.48907247620476,1.58766745297697,1.85932642445662,1.34334758923148,1.37848512041554,1.36900485073798
"948",1.77396002788629,1.64501248458827,1.15372241369308,1.21436959084147,1.32020040732345,1.32240403786496,1.19111664184864,1.73579144562235,1.46132196806083,1.32577297904181,1.67164366137262,1.28893012062097,2.31484616746635,1.31115083517737,1.49178968824585,1.58921250871493,1.85724869237563,1.34307279498555,1.38646820462464,1.37104235447268
"949",1.75809700622358,1.64304826497215,1.15482589301361,1.21121728610383,1.31774179050193,1.34326794773147,1.18320700901107,1.73985648779226,1.46049366580664,1.3284544689731,1.67441918439183,1.29617244005437,2.31670162519409,1.30065884566524,1.49070296958377,1.58903776586189,1.85730046376817,1.34179179409349,1.38840598023185,1.37094810666908
